TimeStamp,cmdCoilCurrent_1(A),cmdCoilCurrent_2(A),cmdCoilCurrent_3(A),cmdCoilCurrent_4(A),cmdCoilCurrent_5(A),cmdCoilCurrent_6(A),cmdCoilCurrent_7(A),cmdCoilCurrent_8(A),msdCoilCurrent_1(A),msdCoilCurrent_2(A),msdCoilCurrent_3(A),msdCoilCurrent_4(A),msdCoilCurrent_5(A),msdCoilCurrent_6(A),msdCoilCurrent_7(A),msdCoilCurrent_8(A),msdCoilTemp_1(degC),msdCoilTemp_2(degC),msdCoilTemp_3(degC),msdCoilTemp_4(degC),msdCoilTemp_5(degC),msdCoilTemp_6(degC),msdCoilTemp_7(degC),msdCoilTemp_8(degC),Sensor_1_dir_x,Sensor_1_dir_y,Sensor_1_dir_z,Sensor_2_dir_x,Sensor_2_dir_y,Sensor_2_dir_z,Sensor_3_dir_x,Sensor_3_dir_y,Sensor_3_dir_z,Sensor_4_dir_x,Sensor_4_dir_y,Sensor_4_dir_z,Sensor_5_dir_x,Sensor_5_dir_y,Sensor_5_dir_z,Sensor_6_dir_x,Sensor_6_dir_y,Sensor_6_dir_z,Sensor_7_dir_x,Sensor_7_dir_y,Sensor_7_dir_z,Sensor_8_dir_x,Sensor_8_dir_y,Sensor_8_dir_z,Sensor_9_dir_x,Sensor_9_dir_y,Sensor_9_dir_z,Sensor_10_dir_x,Sensor_10_dir_y,Sensor_10_dir_z,Sensor_11_dir_x,Sensor_11_dir_y,Sensor_11_dir_z,Sensor_12_dir_x,Sensor_12_dir_y,Sensor_12_dir_z,Sensor_13_dir_x,Sensor_13_dir_y,Sensor_13_dir_z,Sensor_14_dir_x,Sensor_14_dir_y,Sensor_14_dir_z,Sensor_15_dir_x,Sensor_15_dir_y,Sensor_15_dir_z,Sensor_16_dir_x,Sensor_16_dir_y,Sensor_16_dir_z,sensor_1_X [mT],sensor_1_Y [mT],sensor_1_Z [mT],sensor_2_X [mT],sensor_2_Y [mT],sensor_2_Z [mT],sensor_3_X [mT],sensor_3_Y [mT],sensor_3_Z [mT],sensor_4_X [mT],sensor_4_Y [mT],sensor_4_Z [mT],sensor_5_X [mT],sensor_5_Y [mT],sensor_5_Z [mT],sensor_6_X [mT],sensor_6_Y [mT],sensor_6_Z [mT],sensor_7_X [mT],sensor_7_Y [mT],sensor_7_Z [mT],sensor_8_X [mT],sensor_8_Y [mT],sensor_8_Z [mT],sensor_9_X [mT],sensor_9_Y [mT],sensor_9_Z [mT],sensor_10_X [mT],sensor_10_Y [mT],sensor_10_Z [mT],sensor_11_X [mT],sensor_11_Y [mT],sensor_11_Z [mT],sensor_12_X [mT],sensor_12_Y [mT],sensor_12_Z [mT],sensor_13_X [mT],sensor_13_Y [mT],sensor_13_Z [mT],sensor_14_X [mT],sensor_14_Y [mT],sensor_14_Z [mT],sensor_15_X [mT],sensor_15_Y [mT],sensor_15_Z [mT],sensor_16_X [mT],sensor_16_Y [mT],sensor_16_Z [mT],delta
2024-08-07 13:00:15,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.804911048387098,-0.19660054838709676,6.0081450193548385,7.489481283870967,7.1178301419354835,2.926574870967742,8.459025351612905,6.8357453,63.36413967741936,167.1036258870968,20.109508877419355,21.26661731612903,16.029407129032258,22.287676412903227,17.990210745161292,24.612918977419355,0.05975211290322581,0.05999283548387097,0.1199940870967742,0.05975211290322581,0.019992835483870968,0.1199940870967742,0.05975211290322581,-0.020007164516129033,0.1199940870967742,0.05975211290322581,-0.06000716451612904,0.1199940870967742,0.019752112903225805,-0.06000716451612904,0.1199940870967742,0.019752112903225805,-0.020007164516129033,0.1199940870967742,0.019752112903225805,0.019992835483870968,0.1199940870967742,0.019752112903225805,0.05999283548387097,0.1199940870967742,-0.020247887096774192,0.05999283548387097,0.1199940870967742,-0.020247887096774192,0.019992835483870968,0.1199940870967742,-0.020247887096774192,-0.020007164516129033,0.1199940870967742,-0.020247887096774192,-0.06000716451612904,0.1199940870967742,-0.06024788709677419,-0.06000716451612904,0.1199940870967742,-0.06024788709677419,-0.020007164516129033,0.1199940870967742,-0.06024788709677419,0.019992835483870968,0.1199940870967742,-0.06024788709677419,0.05999283548387097,0.1199940870967742,-0.71935,-0.76775,0.42922733333333335,-0.92905,-0.81825,0.4093026666666666,-1.2482499999999999,-0.8731,0.3976866666666667,-1.5548499999999998,-0.8823500000000001,0.37042133333333327,-2.0474,-1.34605,0.2334493333333333,-1.5646000000000002,-1.2258,0.3517873333333333,-1.13365,-1.0664,0.40470466666666655,-0.84505,-0.993,0.45608933333333335,-0.9754999999999999,-1.2807000000000002,0.44955533333333336,-1.3825,-1.60285,0.37122800000000006,-1.946,-1.8561500000000002,0.1804513333333333,-2.705,-2.07795,-0.07074466666666666,-3.27595,-3.13135,-0.7604446666666668,-2.2364,-2.6762,-0.06856666666666666,-1.5426,-2.1814,0.2641833333333334,-1.0235999999999998,-1.61405,0.45705733333333337,0 days 00:00:01
2024-08-07 13:00:19,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.710141160000001,-0.3354154633333334,5.369044556666666,5.58958053,6.541130663333333,3.0789906066666664,9.572537913333333,7.962723006666667,64.41243489666667,165.11555988666666,19.609985353333332,18.763631183333334,16.94458008333333,19.475301100000003,21.025390626666667,22.63285319,0.21992829,0.05992130666666667,0.11999329333333333,0.21992829,0.01992130666666667,0.11999329333333333,0.21992829,-0.020078693333333335,0.11999329333333333,0.21992829,-0.060078693333333336,0.11999329333333333,0.17992829,-0.060078693333333336,0.11999329333333333,0.17992829,-0.020078693333333335,0.11999329333333333,0.17992829,0.01992130666666667,0.11999329333333333,0.17992829,0.05992130666666667,0.11999329333333333,0.13992828999999998,0.05992130666666667,0.11999329333333333,0.13992828999999998,0.01992130666666667,0.11999329333333333,0.13992828999999998,-0.020078693333333335,0.11999329333333333,0.13992828999999998,-0.060078693333333336,0.11999329333333333,0.09992829,-0.060078693333333336,0.11999329333333333,0.09992829,-0.020078693333333335,0.11999329333333333,0.09992829,0.01992130666666667,0.11999329333333333,0.09992829,0.05992130666666667,0.11999329333333333,-0.35835,-0.25725,0.2618439999999999,-0.40755,-0.22875,0.268136,-0.49725,-0.20385,0.28192999999999996,-0.53985,-0.15959999999999996,0.30830799999999997,-0.6864,-0.26505,0.35041599999999995,-0.5916,-0.26505,0.3090339999999999,-0.48689999999999994,-0.25664999999999993,0.2732179999999999,-0.42179999999999995,-0.3375,0.285076,-0.5002500000000001,-0.42569999999999997,0.326942,-0.63075,-0.43185,0.336138,-0.762,-0.41264999999999996,0.34097799999999995,-0.9135,-0.39494999999999997,0.40196199999999993,-1.21095,-0.59985,0.452782,-0.98565,-0.6469500000000001,0.40414,-0.7731000000000001,-0.63915,0.38841,-0.5736,-0.5485499999999999,0.38768400000000003,0 days 00:00:01
2024-08-07 13:00:23,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.743166336363636,-0.28887158484848485,6.260214003030303,6.196022033333334,6.213071666666666,2.767268354545455,7.637948078787879,9.157704003030304,63.31361713030303,167.33879320606061,19.32410037878788,18.703576296969697,17.067649148484847,19.53753847272727,17.85444779090909,25.597034803030304,0.21985835454545455,-0.10019681818181818,0.11957832121212121,0.21985835454545455,-0.1401968181818182,0.11957832121212121,0.21985835454545455,-0.18019681818181818,0.11957832121212121,0.21985835454545455,-0.2201968181818182,0.11957832121212121,0.17985835454545454,-0.2201968181818182,0.11957832121212121,0.17985835454545454,-0.18019681818181818,0.11957832121212121,0.17985835454545454,-0.1401968181818182,0.11957832121212121,0.17985835454545454,-0.10019681818181818,0.11957832121212121,0.13985835454545453,-0.10019681818181818,0.11957832121212121,0.13985835454545453,-0.1401968181818182,0.11957832121212121,0.13985835454545453,-0.18019681818181818,0.11957832121212121,0.13985835454545453,-0.2201968181818182,0.11957832121212121,0.09985835454545455,-0.2201968181818182,0.11957832121212121,0.09985835454545455,-0.18019681818181818,0.11957832121212121,0.09985835454545455,-0.1401968181818182,0.11957832121212121,0.09985835454545455,-0.10019681818181818,0.11957832121212121,-0.6313500000000001,-0.12675,0.379214,-0.6620499999999999,-0.09824999999999999,0.45770266666666676,-0.7202500000000001,-0.09509999999999992,0.48480666666666666,-0.7228499999999999,-0.10534999999999996,0.47044800000000003,-1.0104,-0.15605,0.473836,-0.9946,-0.1218,0.5131206666666667,-0.8916499999999999,-0.1194,0.4401979999999999,-0.8170499999999999,-0.215,0.415756,-1.0855,-0.34170000000000006,0.404382,-1.2655,-0.29685,0.46802800000000006,-1.3840000000000001,-0.26315,0.449878,-1.4640000000000002,-0.18495000000000003,0.40518866666666664,-2.01395,-0.21734999999999993,0.2365953333333333,-1.8764,-0.4332,0.3428333333333333,-1.7006,-0.5504,0.41261,-1.4075999999999997,-0.52805,0.4344706666666667,0 days 00:00:01
2024-08-07 13:00:27,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.778097106666667,-0.3247371333333333,6.3097673033333335,7.438675566666666,5.625001393333333,2.6592366966666665,6.985434,9.86972151,63.10648600333333,164.86206055,19.605102533333334,18.724161786666667,17.089233410000002,19.46655274,20.740152993333332,23.727620440000003,0.06009474333333333,-0.09996553,0.12000815000000001,0.06009474333333333,-0.13996553,0.12000815000000001,0.06009474333333333,-0.17996553,0.12000815000000001,0.06009474333333333,-0.21996553,0.12000815000000001,0.020094743333333335,-0.21996553,0.12000815000000001,0.020094743333333335,-0.17996553,0.12000815000000001,0.020094743333333335,-0.13996553,0.12000815000000001,0.020094743333333335,-0.09996553,0.12000815000000001,-0.019905256666666666,-0.09996553,0.12000815000000001,-0.019905256666666666,-0.13996553,0.12000815000000001,-0.019905256666666666,-0.17996553,0.12000815000000001,-0.019905256666666666,-0.21996553,0.12000815000000001,-0.05990525666666667,-0.21996553,0.12000815000000001,-0.05990525666666667,-0.17996553,0.12000815000000001,-0.05990525666666667,-0.13996553,0.12000815000000001,-0.05990525666666667,-0.09996553,0.12000815000000001,-1.9491,-0.86475,0.3150839999999999,-2.26005,-0.77475,0.277816,-2.5484999999999998,-0.5631,0.05686999999999993,-2.6181,-0.2271,-0.166012,-3.6031500000000003,-0.26355,-0.793034,-3.55635,-0.78255,-0.476256,-3.11865,-1.0914000000000001,-0.135762,-2.6418000000000004,-1.32,0.10962599999999992,-3.54975,-2.05845,-0.567248,-4.44675,-1.8051,-1.066252,-4.9275,-1.1859000000000002,-1.707552,-4.9935,-0.18419999999999997,-2.027718,-6.38445,0.07065,-4.3037279999999996,-6.21165,-1.5717,-3.5949100000000005,-5.6226,-2.72715,-2.8919,-4.3071,-3.0828,-1.626966,0 days 00:00:01
2024-08-07 13:00:31,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.829473326666665,-0.32529915000000004,5.200001783333334,7.945442196666667,5.65688756,2.50505015,7.906046823333333,7.253431206666666,62.53926594666667,166.99361166,20.91878256,18.498535163333333,17.026367186666665,19.778442386666665,17.60965984,23.622233073333334,-0.09961208666666667,-0.09992665333333334,0.12002563999999999,-0.09961208666666667,-0.13992665333333332,0.12002563999999999,-0.09961208666666667,-0.17992665333333333,0.12002563999999999,-0.09961208666666667,-0.21992665333333333,0.12002563999999999,-0.13961208666666666,-0.21992665333333333,0.12002563999999999,-0.13961208666666666,-0.17992665333333333,0.12002563999999999,-0.13961208666666666,-0.13992665333333332,0.12002563999999999,-0.13961208666666666,-0.09992665333333334,0.12002563999999999,-0.17961208666666667,-0.09992665333333334,0.12002563999999999,-0.17961208666666667,-0.13992665333333332,0.12002563999999999,-0.17961208666666667,-0.17992665333333333,0.12002563999999999,-0.17961208666666667,-0.21992665333333333,0.12002563999999999,-0.21961208666666668,-0.21992665333333333,0.12002563999999999,-0.21961208666666668,-0.17992665333333333,0.12002563999999999,-0.21961208666666668,-0.13992665333333332,0.12002563999999999,-0.21961208666666668,-0.09992665333333334,0.12002563999999999,-4.671600000000001,-4.39425,-3.703326,-5.98005,-3.612,-5.405554,-6.69975,-1.83585,-6.96234,-6.545850000000001,0.6759,-7.384872,-5.9304,1.03095,-11.056254000000001,-6.0171,-2.27055,-10.860476,-5.2674,-4.58415,-8.327462,-4.12005,-5.64375,-5.619724000000001,-2.5005,-6.5652,-7.360188,-3.1814999999999998,-5.66985,-11.229042,-3.4545,-2.6784000000000003,-13.984212,-3.444,1.44855,-14.228148000000001,0.44355,1.59015,-15.285688,0.2586,-2.63145,-14.27558,0.1118999999999999,-5.710649999999999,-12.09758,-0.16635,-6.7278,-7.765296,0 days 00:00:01
2024-08-07 13:00:35,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.777159178125,-0.330200228125,5.4331771,7.17975199375,5.590830296875,2.7176810000000002,9.256190559375,8.178354056249999,63.0405426125,167.1688079875,19.51370239375,18.5113906875,16.897964484375,19.407081615625,17.57984160625,22.46875763125,-0.10045055625,-0.100029225,0.15957823125,-0.10045055625,-0.140029225,0.15957823125,-0.10045055625,-0.18002922500000001,0.15957823125,-0.10045055625,-0.220029225,0.15957823125,-0.14045055625,-0.220029225,0.15957823125,-0.14045055625,-0.18002922500000001,0.15957823125,-0.14045055625,-0.140029225,0.15957823125,-0.14045055625,-0.100029225,0.15957823125,-0.18045055625,-0.100029225,0.15957823125,-0.18045055625,-0.140029225,0.15957823125,-0.18045055625,-0.18002922500000001,0.15957823125,-0.18045055625,-0.220029225,0.15957823125,-0.22045055625,-0.220029225,0.15957823125,-0.22045055625,-0.18002922500000001,0.15957823125,-0.22045055625,-0.140029225,0.15957823125,-0.22045055625,-0.100029225,0.15957823125,-3.06885,-2.86125,-3.258046,-3.6993,-2.22075,-4.241534,-4.01475,-1.09635,-5.13403,-3.9261,0.43815,-5.360542000000001,-3.33765,0.5644500000000001,-7.241124,-3.36885,-1.24005,-7.169976,-3.08265,-2.6004,-5.833652000000001,-2.5825500000000003,-3.44475,-4.408514,-1.5585,-3.86745,-5.373368,-1.854,-3.11835,-7.382452000000001,-1.93575,-1.43715,-8.652952,-1.93725,0.73305,-8.773468,0.06105,0.81765,-9.330068,-0.0534,-1.4194499999999999,-8.766449999999999,-0.09285,-3.12915,-7.86016,-0.1896,-3.9513,-5.598186,0 days 00:00:01
2024-08-07 13:00:39,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.612869538709678,-0.3299136322580645,6.070899129032258,5.449356577419355,5.658433761290323,2.413112316129032,5.648214990322581,7.951662441935484,62.49586536451613,167.13886876774194,19.595632238709676,18.68719285483871,17.129024380645163,19.49738532903226,18.27156312903226,23.572171112903224,0.060214229032258065,-0.1000272935483871,0.16045744193548386,0.060214229032258065,-0.1400272935483871,0.16045744193548386,0.060214229032258065,-0.1800272935483871,0.16045744193548386,0.060214229032258065,-0.2200272935483871,0.16045744193548386,0.020214229032258065,-0.2200272935483871,0.16045744193548386,0.020214229032258065,-0.1800272935483871,0.16045744193548386,0.020214229032258065,-0.1400272935483871,0.16045744193548386,0.020214229032258065,-0.1000272935483871,0.16045744193548386,-0.019785770967741936,-0.1000272935483871,0.16045744193548386,-0.019785770967741936,-0.1400272935483871,0.16045744193548386,-0.019785770967741936,-0.1800272935483871,0.16045744193548386,-0.019785770967741936,-0.2200272935483871,0.16045744193548386,-0.05978577096774193,-0.2200272935483871,0.16045744193548386,-0.05978577096774193,-0.1800272935483871,0.16045744193548386,-0.05978577096774193,-0.1400272935483871,0.16045744193548386,-0.05978577096774193,-0.1000272935483871,0.16045744193548386,-1.7315999999999998,-0.765,-0.13019599999999998,-1.9727999999999999,-0.633,-0.186824,-2.14275,-0.40185000000000004,-0.35453,-2.1486,-0.09209999999999997,-0.501182,-2.75565,-0.10005,-1.085854,-2.7470999999999997,-0.5125500000000001,-0.930006,-2.4924,-0.83115,-0.662112,-2.17905,-1.0905,-0.439714,-2.68575,-1.5679500000000002,-1.052458,-3.22275,-1.27335,-1.4824920000000001,-3.4762500000000003,-0.7689,-1.904782,-3.51675,-0.018449999999999897,-2.028928,-4.1187,0.1134,-3.548688,-4.0224,-0.98295,-3.12664,-3.7236,-1.80165,-2.7515400000000003,-3.0111,-2.1528,-1.835086,0 days 00:00:01
2024-08-07 13:00:43,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.789232513793104,-0.2998721413793104,5.506224044827586,6.339780224137931,5.296701762068966,2.517085172413793,7.611396544827586,7.966742786206897,63.43236462413793,167.30620285517242,19.61459454827586,18.61193426896552,17.050065668965516,20.472033272413793,17.448688379310347,22.021694831034484,0.2199267206896552,-0.10006557586206896,0.15993183103448275,0.2199267206896552,-0.14006557586206897,0.15993183103448275,0.2199267206896552,-0.18006557586206898,0.15993183103448275,0.2199267206896552,-0.22006557586206899,0.15993183103448275,0.17992672068965518,-0.22006557586206899,0.15993183103448275,0.17992672068965518,-0.18006557586206898,0.15993183103448275,0.17992672068965518,-0.14006557586206897,0.15993183103448275,0.17992672068965518,-0.10006557586206896,0.15993183103448275,0.13992672068965517,-0.10006557586206896,0.15993183103448275,0.13992672068965517,-0.14006557586206897,0.15993183103448275,0.13992672068965517,-0.18006557586206898,0.15993183103448275,0.13992672068965517,-0.22006557586206899,0.15993183103448275,0.09992672068965518,-0.22006557586206899,0.15993183103448275,0.09992672068965518,-0.18006557586206898,0.15993183103448275,0.09992672068965518,-0.14006557586206897,0.15993183103448275,0.09992672068965518,-0.10006557586206896,0.15993183103448275,-0.6423500000000001,-0.16075,0.23401399999999994,-0.6810499999999999,-0.14024999999999999,0.265716,-0.73725,-0.10509999999999997,0.26378,-0.73185,-0.06634999999999996,0.24296799999999993,-0.9594,-0.10004999999999999,0.19956933333333327,-0.9546,-0.1198,0.22272066666666665,-0.87865,-0.1334,0.21594466666666656,-0.81905,-0.243,0.22376933333333324,-1.0665,-0.35370000000000007,0.19142199999999998,-1.2005,-0.28585,0.16633466666666666,-1.274,-0.22615,0.130438,-1.315,-0.10494999999999997,0.09865533333333326,-1.7559499999999997,-0.11734999999999995,-0.09897800000000001,-1.6804,-0.3492,-0.010486666666666667,-1.5666,-0.4854,0.03993,-1.3246,-0.51205,0.10857733333333335,0 days 00:00:01
2024-08-07 13:00:47,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.761901584375,-0.3390403,5.808678453125,8.383736021875,6.18357259375,2.584435028125,9.349241859375,8.8163848625,62.87384033125,167.29393005,19.370841975,18.710517884375,18.82762909375,19.602584840625,17.786979671875,23.464202890625,0.21984455,0.060079115625,0.16036163125,0.21984455,0.020079115625,0.16036163125,0.21984455,-0.019920884375,0.16036163125,0.21984455,-0.059920884375,0.16036163125,0.17984455,-0.059920884375,0.16036163125,0.17984455,-0.019920884375,0.16036163125,0.17984455,0.020079115625,0.16036163125,0.17984455,0.060079115625,0.16036163125,0.13984455,0.060079115625,0.16036163125,0.13984455,0.020079115625,0.16036163125,0.13984455,-0.019920884375,0.16036163125,0.13984455,-0.059920884375,0.16036163125,0.09984455,-0.059920884375,0.16036163125,0.09984455,-0.019920884375,0.16036163125,0.09984455,0.020079115625,0.16036163125,0.09984455,0.060079115625,0.16036163125,-0.37560000000000004,-0.25275,0.20255399999999996,-0.4353,-0.23625000000000002,0.212476,-0.51225,-0.2196,0.20811999999999997,-0.5623500000000001,-0.19185,0.19819799999999993,-0.6924,-0.2883,0.20158599999999996,-0.60885,-0.27405,0.21586399999999997,-0.5161499999999999,-0.25364999999999993,0.1945679999999999,-0.44430000000000003,-0.33225000000000005,0.20884599999999998,-0.5287499999999999,-0.40995000000000004,0.222882,-0.6435,-0.4266,0.210298,-0.777,-0.41789999999999994,0.20182799999999995,-0.9187500000000001,-0.40395,0.20836199999999994,-1.16745,-0.58185,0.15996199999999997,-0.9729000000000001,-0.6304500000000001,0.17665999999999998,-0.7941,-0.6158999999999999,0.19723,-0.6006,-0.5245500000000001,0.2303840000000001,0 days 00:00:01
2024-08-07 13:00:51,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.765676432258065,-0.33169638709677424,6.1420030806451615,8.489424180645162,5.701523996774194,2.6988687193548384,7.536935603225806,5.707676677419355,63.16646453548387,167.04101562903227,19.59287582258064,18.8277706,16.863226122580645,21.089221587096773,19.10459456451613,23.476483748387096,0.060299129032258064,0.06001526451612903,0.1601265322580645,0.060299129032258064,0.02001526451612903,0.1601265322580645,0.060299129032258064,-0.019984735483870968,0.1601265322580645,0.060299129032258064,-0.05998473548387097,0.1601265322580645,0.020299129032258063,-0.05998473548387097,0.1601265322580645,0.020299129032258063,-0.019984735483870968,0.1601265322580645,0.020299129032258063,0.02001526451612903,0.1601265322580645,0.020299129032258063,0.06001526451612903,0.1601265322580645,-0.019700870967741937,0.06001526451612903,0.1601265322580645,-0.019700870967741937,0.02001526451612903,0.1601265322580645,-0.019700870967741937,-0.019984735483870968,0.1601265322580645,-0.019700870967741937,-0.05998473548387097,0.1601265322580645,-0.05970087096774194,-0.05998473548387097,0.1601265322580645,-0.05970087096774194,-0.019984735483870968,0.1601265322580645,-0.05970087096774194,0.02001526451612903,0.1601265322580645,-0.05970087096774194,0.06001526451612903,0.1601265322580645,-0.7161000000000001,-0.717,0.215864,-0.91605,-0.76725,0.18464599999999998,-1.17,-0.8121,0.10284999999999997,-1.4016,-0.7821,-0.007502000000000049,-1.74015,-1.1418,-0.218284,-1.3851,-1.0765500000000001,-0.032186,-1.05165,-0.9504,0.0844579999999999,-0.8178,-0.9225000000000001,0.18585599999999997,-0.9105,-1.15995,0.11035199999999999,-1.2525,-1.3746,-0.022021999999999903,-1.6635,-1.53615,-0.284592,-2.15775,-1.6332,-0.586608,-2.4522,-2.29185,-1.184348,-1.8069,-2.0877,-0.56749,-1.33935,-1.8286499999999999,-0.23110999999999995,-0.93285,-1.41705,0.053724,0 days 00:00:01
2024-08-07 13:00:55,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.658254951612903,-0.24612460967741936,6.662591167741936,7.199702719354838,6.915516029032259,2.801345722580645,5.71137054516129,5.864259616129032,63.09873519677419,164.0721474903226,19.698407577419356,19.09652219032258,17.01128560645161,19.84252929677419,17.830141132258063,25.165976245161293,-0.09986058064516129,0.060139951612903225,0.15992821612903224,-0.09986058064516129,0.020139951612903228,0.15992821612903224,-0.09986058064516129,-0.019860048387096773,0.15992821612903224,-0.09986058064516129,-0.05986004838709678,0.15992821612903224,-0.13986058064516127,-0.05986004838709678,0.15992821612903224,-0.13986058064516127,-0.019860048387096773,0.15992821612903224,-0.13986058064516127,0.020139951612903228,0.15992821612903224,-0.13986058064516127,0.060139951612903225,0.15992821612903224,-0.17986058064516128,0.060139951612903225,0.15992821612903224,-0.17986058064516128,0.020139951612903228,0.15992821612903224,-0.17986058064516128,-0.019860048387096773,0.15992821612903224,-0.17986058064516128,-0.05986004838709678,0.15992821612903224,-0.21986058064516129,-0.05986004838709678,0.15992821612903224,-0.21986058064516129,-0.019860048387096773,0.15992821612903224,-0.21986058064516129,0.020139951612903228,0.15992821612903224,-0.21986058064516129,0.060139951612903225,0.15992821612903224,-0.9321,-1.80075,-0.160446,-1.28505,-2.18925,-0.511104,-1.767,-2.6421,-1.11441,-2.3226,-2.7861000000000002,-2.0766020000000003,-1.9794,-3.44355,-2.868184,-1.4990999999999999,-3.11355,-1.651166,-1.1078999999999999,-2.4939,-0.8036820000000001,-0.81555,-2.07375,-0.307824,-0.6112500000000001,-2.26995,-0.495858,-0.8265,-2.93085,-1.129172,-1.0042499999999999,-3.51765,-2.088702,-1.29075,-3.92145,-3.513598,-0.30345,-4.0941,-3.864498,-0.38114999999999993,-3.61845,-2.26149,-0.3636,-3.03615,-1.3527799999999999,-0.30584999999999996,-2.3530500000000005,-0.608146,0 days 00:00:01
2024-08-07 13:00:59,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.698592374193549,-0.30969911935483874,5.6396947096774195,6.3376272903225805,6.2348404483870965,2.2684869129032257,7.282108829032259,8.548039058064516,63.09243479032258,163.84946761612903,20.135104274193548,19.929553612903224,16.840190277419353,19.563539564516127,17.721065403225808,24.88423008064516,-0.10012943548387097,0.21984173548387095,0.1604567258064516,-0.10012943548387097,0.17984173548387097,0.1604567258064516,-0.10012943548387097,0.13984173548387097,0.1604567258064516,-0.10012943548387097,0.09984173548387096,0.1604567258064516,-0.14012943548387097,0.09984173548387096,0.1604567258064516,-0.14012943548387097,0.13984173548387097,0.1604567258064516,-0.14012943548387097,0.17984173548387097,0.1604567258064516,-0.14012943548387097,0.21984173548387095,0.1604567258064516,-0.18012943548387098,0.21984173548387095,0.1604567258064516,-0.18012943548387098,0.17984173548387097,0.1604567258064516,-0.18012943548387098,0.13984173548387097,0.1604567258064516,-0.18012943548387098,0.09984173548387096,0.1604567258064516,-0.22012943548387098,0.09984173548387096,0.1604567258064516,-0.22012943548387098,0.13984173548387097,0.1604567258064516,-0.22012943548387098,0.17984173548387097,0.1604567258064516,-0.22012943548387098,0.21984173548387095,0.1604567258064516,-0.26635000000000003,-0.67975,0.24530733333333324,-0.36305000000000004,-0.87725,0.22376933333333326,-0.50925,-1.1211,0.17988666666666667,-0.6688500000000001,-1.39035,0.03162133333333323,-0.5834,-1.6090499999999999,-0.07147066666666667,-0.4126,-1.2248,0.1194673333333333,-0.31265,-0.9124,0.18206466666666657,-0.23904999999999998,-0.763,0.23506266666666664,-0.20350000000000001,-0.8067000000000001,0.22691533333333336,-0.2735,-1.09785,0.16956133333333334,-0.353,-1.38415,0.0529979999999999,-0.47100000000000003,-1.7979500000000002,-0.159478,-0.28795,-1.91535,-0.25547133333333333,-0.2593999999999999,-1.5091999999999999,-0.0121,-0.2046,-1.1664,0.12543666666666667,-0.15059999999999998,-0.84705,0.2086040000000001,0 days 00:00:01
2024-08-07 13:01:03,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.797244813333332,-0.31975703333333333,4.536817786666666,7.697057726666666,4.920211026666666,2.5082633700000003,6.0532385500000006,8.056777496666667,62.70426431333333,166.70043944333332,20.57230632,21.60746257,16.942952476666665,19.252929693333332,17.438761403333334,23.930460616666664,0.05994371,0.22003804666666668,0.15996426000000002,0.05994371,0.18003804666666667,0.15996426000000002,0.05994371,0.14003804666666667,0.15996426000000002,0.05994371,0.10003804666666666,0.15996426000000002,0.01994371,0.10003804666666666,0.15996426000000002,0.01994371,0.14003804666666667,0.15996426000000002,0.01994371,0.18003804666666667,0.15996426000000002,0.01994371,0.22003804666666668,0.15996426000000002,-0.020056289999999997,0.22003804666666668,0.15996426000000002,-0.020056289999999997,0.18003804666666667,0.15996426000000002,-0.020056289999999997,0.14003804666666667,0.15996426000000002,-0.020056289999999997,0.10003804666666666,0.15996426000000002,-0.06005629,0.10003804666666666,0.15996426000000002,-0.06005629,0.14003804666666667,0.15996426000000002,-0.06005629,0.18003804666666667,0.15996426000000002,-0.06005629,0.22003804666666668,0.15996426000000002,-0.26759999999999995,-0.35550000000000004,0.23643399999999995,-0.32730000000000004,-0.43425,0.24998599999999999,-0.42900000000000005,-0.52785,0.27225,-0.5458500000000001,-0.6066,0.2284479999999999,-0.5979,-0.77955,0.230626,-0.4551,-0.6078,0.27031399999999994,-0.3571499999999999,-0.4538999999999999,0.2538579999999999,-0.28455,-0.4275,0.236676,-0.28725,-0.49019999999999997,0.245872,-0.38175000000000003,-0.6336,0.27926799999999996,-0.51075,-0.7674,0.2538579999999999,-0.6787500000000001,-0.9762,0.23377199999999992,-0.7129500000000001,-1.20285,0.180532,-0.5348999999999999,-0.9777,0.23836999999999997,-0.3891,-0.7808999999999999,0.25531000000000004,-0.26985000000000003,-0.5538,0.25942400000000004,0 days 00:00:01
